Date,Daily Mean PM2.5 Concentration,temp,visibility,winddir,windspeed,precip,solarradiation,cloudcover,humidity
2015-07-03,5.8,23.1,15.9,18.1,16.8,0.0,292.2,31.8,52.8
2015-07-04,8.8,22.2,15.8,55.9,16.6,0.0,246.6,77.9,61.4
2015-07-05,12.1,24.2,15.3,270.0,12.6,0.0,309.7,55.0,60.4
2015-07-06,7.4,24.9,14.8,154.8,16.7,0.0,192.1,62.7,68.0
2015-07-07,10.7,26.9,14.6,187.4,24.0,1.564,300.2,70.1,72.4
2015-07-08,15.9,27.0,13.5,255.3,18.6,0.814,191.0,54.4,69.6
2015-07-09,11.9,23.1,12.3,73.6,16.6,10.288,300.1,83.0,73.4
2015-07-10,5.1,25.2,15.1,335.7,19.4,0.0,340.5,58.0,60.4
2015-07-11,11.6,25.9,15.9,48.1,13.7,0.0,324.7,28.8,46.7
2015-07-12,9.8,27.0,15.9,255.6,13.6,0.0,305.6,27.7,50.5
2015-07-13,9.1,26.0,15.6,152.8,17.3,0.0,287.6,38.6,54.5
2015-07-14,7.1,24.4,14.6,137.0,17.5,12.658,166.8,67.3,74.6
2015-07-15,8.1,24.8,11.1,16.1,20.4,2.379,90.1,85.7,76.4
2015-07-16,3.2,22.3,16.0,39.7,21.7,0.0,344.3,36.6,46.0
2015-07-17,3.3,22.8,16.0,196.3,18.8,0.0,329.1,41.1,61.3
2015-07-18,6.8,25.4,14.9,197.5,16.8,6.186,170.1,84.3,71.2
2015-07-19,14.7,30.0,15.7,225.8,16.4,0.0,272.6,33.3,60.6
2015-07-20,11.9,31.3,15.4,271.7,20.7,0.0,291.1,45.0,53.0
2015-07-21,10.6,28.5,15.7,286.1,20.6,0.058,216.0,61.9,53.1
2015-07-22,0.3,25.2,16.0,305.1,22.6,0.0,344.5,21.7,42.5
2015-07-23,2.4,24.9,16.0,305.1,25.6,0.0,298.7,28.6,39.6
2015-07-24,5.7,25.7,16.0,23.0,12.3,0.0,323.9,39.2,37.6
2015-07-25,8.8,25.5,16.0,148.6,15.5,0.0,338.1,28.0,48.0
2015-07-26,6.5,26.9,16.0,199.6,20.7,0.374,306.6,65.2,53.2
2015-07-27,4.2,26.1,15.1,188.4,23.6,4.8,231.2,68.2,64.8
2015-07-28,10.9,28.6,15.5,198.3,13.0,0.0,318.8,35.2,57.6
2015-07-29,13.2,30.0,15.4,210.8,16.9,0.0,288.7,28.7,53.5
2015-07-30,7.3,26.7,12.3,222.0,15.5,41.748,269.1,71.4,77.1
2015-07-31,2.0,27.6,15.1,293.1,16.9,0.0,333.1,21.2,50.1
2015-08-01,5.6,27.8,16.0,265.7,23.8,0.0,320.6,37.3,44.3
2015-08-02,3.7,26.8,16.0,213.8,20.0,0.0,320.1,25.8,45.6
2015-08-03,6.6,28.1,16.0,214.7,23.0,0.0,304.8,26.9,46.7
2015-08-04,6.3,27.4,15.4,258.1,35.5,7.761,284.7,32.8,52.2
2015-08-05,5.5,26.3,16.0,301.8,24.5,0.0,292.0,38.8,46.4
2015-08-06,2.1,24.4,16.0,322.8,12.6,0.0,256.5,33.4,44.4
2015-08-07,2.8,24.4,16.0,61.3,17.5,0.0,186.6,33.4,49.6
2015-08-08,2.5,23.7,16.0,72.7,13.7,0.0,239.5,28.4,53.3
2015-08-09,2.6,24.0,16.0,89.2,16.3,0.0,309.7,32.9,56.3
2015-08-10,1.4,23.9,16.0,157.2,21.1,0.0,309.2,65.8,61.8
2015-08-11,3.0,24.1,13.6,200.0,17.8,28.982,191.3,90.7,76.4
2015-08-12,2.9,25.1,16.0,301.0,17.7,0.0,313.5,39.0,55.5
2015-08-13,1.4,24.3,16.0,312.2,13.2,0.0,317.3,31.1,47.1
2015-08-14,7.1,25.5,16.0,231.6,15.9,0.0,314.0,16.1,45.8
2015-08-15,12.3,27.5,16.0,227.6,15.7,0.0,299.7,17.3,51.7
2015-08-16,12.5,28.4,16.0,277.1,14.8,0.382,290.4,37.9,53.9
2015-08-17,12.3,29.5,15.5,237.4,14.6,0.0,259.3,33.5,50.9
2015-08-18,6.8,27.6,14.9,189.9,26.7,3.33,292.9,40.0,62.9
2015-08-19,0.1,26.7,16.0,157.6,26.3,0.0,276.2,65.2,73.8
2015-08-20,-0.1,27.0,16.0,147.0,24.5,0.0,293.9,74.8,72.1
2015-08-21,3.0,26.0,15.1,15.1,17.6,7.413,249.3,63.8,62.0
2015-08-22,2.7,24.7,15.3,12.9,14.5,0.0,282.6,36.3,44.9
2015-08-23,4.3,24.4,16.0,69.0,14.1,0.0,237.2,58.2,64.4
2015-08-24,4.6,25.8,15.8,175.4,15.5,0.0,261.3,52.9,63.1
2015-08-25,10.3,27.3,15.7,210.8,23.8,0.0,254.5,53.9,55.9
2015-08-26,3.1,24.3,16.0,300.0,19.8,0.0,293.3,20.7,44.7
2015-08-27,1.5,23.1,16.0,316.6,16.2,0.0,279.9,38.8,49.8
2015-08-28,2.4,22.9,16.0,324.0,11.0,0.0,294.1,20.4,49.0
2015-08-29,6.8,24.5,16.0,186.5,15.7,0.0,284.9,35.0,50.2
2015-08-30,10.5,26.5,15.6,223.5,13.8,2.295,257.5,45.5,57.9
2015-08-31,17.0,28.4,15.0,257.8,17.2,0.0,210.2,49.5,57.0
2016-06-01,6.2,23.9,14.6,81.7,18.4,0.0,304.7,36.5,51.7
2016-06-02,5.6,19.8,13.9,79.2,16.2,0.0,328.2,51.2,71.2
2016-06-03,3.3,19.0,12.1,107.9,10.0,0.898,140.7,99.1,81.7
2016-06-04,7.7,22.6,12.0,157.9,16.6,6.335,265.2,83.0,75.0
2016-06-05,1.6,20.0,11.0,143.7,15.1,22.508,177.0,88.4,86.9
2016-06-06,4.0,24.1,14.0,246.1,21.2,0.0,348.9,51.0,62.5
2016-06-07,4.1,24.5,14.9,270.4,25.6,0.774,326.2,38.0,51.4
2016-06-08,1.2,16.4,14.4,293.7,27.9,11.607,278.0,48.4,60.8
2016-06-09,1.0,17.4,15.6,294.6,31.9,0.0,353.7,27.6,42.6
2016-06-10,2.4,19.8,16.0,308.2,23.4,0.0,357.3,43.5,33.8
2016-06-11,12.8,23.9,15.5,250.2,25.2,0.72,257.6,71.5,49.2
2016-06-12,5.3,25.2,15.7,305.3,42.3,0.0,349.2,38.2,45.1
2016-06-13,-0.3,18.7,16.0,318.3,26.0,0.0,355.0,56.3,51.0
2016-06-14,0.8,20.9,16.0,317.5,22.9,0.0,326.4,28.3,43.5
2016-06-15,7.7,23.6,16.0,246.8,15.4,0.0,350.3,31.6,41.6
2016-06-16,10.1,21.8,13.5,43.9,10.7,3.886,141.0,87.6,68.6
2016-06-17,6.1,21.2,15.2,87.7,21.5,0.0,247.7,42.7,58.6
2016-06-18,7.2,22.8,15.8,156.2,15.5,0.0,356.5,15.4,45.5
2016-06-19,5.6,23.3,15.4,123.5,18.1,0.0,325.0,41.3,53.2
2016-06-20,6.0,23.6,15.0,144.2,16.1,0.0,322.6,34.6,64.7
2016-06-21,7.3,26.7,15.5,279.0,20.2,0.0,298.1,52.2,44.2
2016-06-22,4.5,25.4,15.8,308.2,26.9,0.0,347.2,37.8,38.2
2016-06-23,11.8,23.6,15.0,44.7,11.4,0.0,223.6,66.1,56.2
2016-06-24,9.9,23.6,14.8,72.8,23.4,0.0,131.4,23.6,56.9
2016-06-25,4.9,22.9,15.4,83.5,15.8,0.0,360.9,13.5,56.3
2016-06-26,5.0,24.2,15.1,171.1,24.0,0.0,337.4,37.4,51.1
2016-06-27,7.1,23.7,14.6,186.2,29.6,2.306,320.2,45.9,61.3
2016-06-28,3.8,22.0,11.3,151.7,16.8,12.251,134.6,98.1,88.7
2016-06-29,4.0,24.2,14.4,318.5,14.8,1.133,338.7,61.1,66.3
2016-06-30,4.8,24.8,16.0,286.1,15.3,0.0,346.6,20.6,52.5
2016-07-01,5.8,23.5,13.8,170.4,24.8,14.038,218.0,60.4,73.5
2016-07-02,1.0,22.2,15.0,302.4,26.6,0.0,311.6,42.8,57.0
2016-07-03,4.9,23.0,16.0,250.4,23.4,0.0,172.2,42.2,48.7
