Date,Daily Mean PM2.5 Concentration,temp,visibility,winddir,windspeed,precip,solarradiation,cloudcover,humidity
2016-08-18,4.5,26.4,15.5,352.4,14.5,1.796,246.7,81.1,64.5
2016-08-19,8.8,27.0,15.6,32.6,20.8,0.13,280.5,65.0,63.9
2016-08-20,7.4,26.2,15.2,106.2,18.8,3.01,290.7,52.4,72.3
2016-08-21,3.5,26.4,14.8,149.4,24.7,4.983,230.0,75.3,77.1
2016-08-22,1.5,23.5,15.9,316.0,33.2,0.106,303.6,23.0,55.6
2016-08-23,4.9,22.9,16.0,305.4,14.7,0.0,304.3,9.7,47.1
2016-08-24,7.9,25.0,15.8,214.9,19.9,0.0,296.3,28.2,56.7
2016-08-25,8.6,25.7,16.0,204.7,22.4,0.236,214.9,70.4,64.8
2016-08-26,8.6,28.7,16.0,293.6,26.5,0.0,271.3,59.3,61.1
2016-08-27,6.2,26.6,15.9,56.2,17.5,0.0,277.3,47.4,52.1
2016-08-28,4.3,25.9,15.8,152.7,18.8,0.0,279.6,39.2,64.5
2016-08-29,3.8,27.7,15.8,307.0,22.6,0.0,237.8,46.1,53.5
2016-08-30,3.6,24.9,15.9,87.2,18.7,0.0,270.0,55.2,58.4
2016-08-31,6.2,26.7,15.4,206.0,15.5,0.0,268.9,75.8,67.2
2017-06-01,3.7,21.6,15.6,280.5,29.3,1.045,346.1,31.9,57.6
2017-06-02,3.6,20.6,16.0,306.7,27.2,0.105,332.6,22.9,39.3
2017-06-03,3.8,18.7,16.0,296.0,23.1,0.909,284.5,34.5,45.4
2017-06-04,5.2,17.6,16.0,57.9,13.0,0.228,271.8,46.7,57.0
2017-06-05,9.0,17.4,10.0,58.3,17.1,4.629,136.6,79.3,88.4
2017-06-07,3.2,15.7,16.0,30.0,16.9,0.261,293.5,63.6,64.9
2017-06-09,5.0,20.7,16.0,276.1,19.8,0.899,337.9,32.2,49.9
2017-06-10,10.3,24.7,16.0,244.5,25.5,0.0,336.0,28.8,47.4
