Date,Daily Mean PM2.5 Concentration,temp,visibility,winddir,windspeed,precip,solarradiation,cloudcover,humidity
2016-08-18,4.1,26.2,14.9,19.5,9.9,0.795,267.3,79.2,64.3
2016-08-19,7.3,26.8,14.7,43.5,13.1,0.298,287.5,49.6,65.2
2016-08-20,7.1,25.6,13.9,97.4,16.1,8.244,295.0,47.9,75.1
2016-08-21,3.8,26.0,13.6,151.4,21.0,8.077,256.3,70.7,78.1
2016-08-22,1.7,23.2,15.8,315.3,32.4,0.181,304.1,17.5,56.7
2016-08-23,4.1,22.6,15.9,316.2,12.6,0.0,305.4,4.4,48.6
2016-08-24,7.1,25.2,15.5,209.0,23.9,0.0,297.0,21.7,55.8
2016-08-25,8.1,25.7,16.0,200.0,27.1,0.115,204.3,71.4,64.4
2016-08-26,8.7,28.4,16.0,294.4,28.0,0.0,268.3,56.9,61.6
2016-08-27,5.2,26.7,15.7,45.7,16.9,0.0,277.8,29.2,49.9
2016-08-28,5.3,26.0,15.3,155.0,15.2,0.0,279.5,18.2,61.4
2016-08-29,4.0,27.6,15.5,311.2,17.6,0.0,215.7,30.3,53.1
2016-08-30,4.5,24.9,15.8,80.9,19.6,0.0,280.6,33.5,57.4
2016-08-31,7.2,26.6,14.3,208.5,16.9,0.0,274.3,51.1,66.4
2017-06-01,6.4,21.4,15.2,278.3,27.8,3.174,335.3,20.8,59.6
2017-06-02,5.1,20.6,15.9,276.5,24.6,0.2,336.3,8.6,42.5
2017-06-03,2.2,19.2,16.0,285.7,17.3,1.266,280.1,18.5,46.9
2017-06-04,2.9,17.8,16.0,201.2,12.5,0.494,267.4,35.6,58.7
2017-06-05,6.2,17.6,12.5,54.5,20.6,5.068,132.2,73.6,87.9
2017-06-07,3.0,15.9,16.0,42.2,19.9,0.793,340.2,59.4,67.3
2017-06-08,2.7,17.3,15.9,97.0,17.1,0.0,209.2,2.1,64.5
2017-06-09,5.5,20.9,15.9,274.9,19.8,2.733,343.0,11.9,52.2
2017-06-10,11.5,24.5,16.0,260.0,21.7,0.0,340.1,16.9,49.7
2017-06-11,11.9,27.2,16.0,262.1,25.9,1.94,349.1,1.6,52.5
2017-06-12,14.7,28.5,15.9,256.8,22.3,6.437,351.6,1.7,51.4
2017-06-13,15.5,29.0,16.0,260.5,21.1,0.617,340.8,12.5,53.2
2017-06-14,4.2,24.2,14.9,66.7,24.1,18.45,239.6,40.7,62.8
2017-06-15,2.9,20.9,15.9,138.7,18.0,2.644,289.8,18.8,59.2
2017-06-16,1.9,19.1,15.6,64.4,17.3,0.0,279.0,79.6,84.0
2017-06-17,6.5,20.3,13.1,72.8,15.7,34.521,215.0,94.7,91.2
2017-06-18,9.4,25.0,13.3,186.3,17.8,0.0,305.4,54.8,82.2
2017-06-19,8.7,25.5,14.0,202.1,31.1,33.687,283.2,44.1,80.9
2017-06-20,4.9,25.0,14.5,249.8,27.3,1.942,351.4,41.4,61.8
2017-06-21,8.7,25.5,16.0,261.2,25.8,0.0,338.9,28.9,52.6
2017-06-22,10.3,24.6,16.0,161.5,20.3,0.0,340.7,18.5,58.3
2017-06-23,13.3,26.8,15.0,223.7,19.7,2.445,227.0,46.1,75.8
2017-06-24,3.1,26.0,14.2,277.7,32.9,32.887,293.7,34.2,64.9
2017-06-25,5.3,24.7,16.0,275.8,19.3,0.0,297.7,38.2,53.4
2017-06-26,1.5,22.5,15.9,274.2,23.8,4.673,339.5,24.1,48.9
2017-06-27,4.6,21.4,14.8,267.1,16.5,4.329,283.7,40.1,61.6
2017-06-29,9.1,23.9,15.9,227.8,31.8,3.704,330.9,7.8,62.7
2017-06-30,12.9,26.9,15.9,228.7,17.7,1.499,290.3,21.5,61.6
2017-07-01,5.8,25.3,15.5,220.9,18.0,6.102,274.9,39.4,78.5
2017-07-02,5.8,26.5,15.5,256.6,17.6,0.0,339.0,34.4,67.3
2017-07-03,8.7,27.1,15.5,270.0,15.9,4.324,321.7,20.3,59.2
2017-07-04,12.4,25.7,16.0,57.4,15.9,0.0,256.5,36.1,54.4
2017-07-05,12.9,24.9,16.0,95.6,21.3,0.0,199.7,20.4,54.7
2017-07-06,3.7,23.1,16.0,126.8,15.9,0.0,124.3,34.5,67.5
2017-07-07,1.9,22.9,13.6,39.7,25.8,42.214,138.5,69.4,83.5
2017-07-08,7.2,25.1,15.9,265.9,26.8,0.441,324.7,22.3,70.9
2017-07-09,5.9,24.7,16.0,265.6,18.0,0.793,354.5,22.4,50.9
2017-07-10,6.2,25.0,16.0,221.6,18.1,5.854,339.8,24.0,57.9
2017-07-11,10.1,26.4,15.8,264.3,29.3,0.98,298.4,39.9,71.9
2017-07-12,13.2,28.0,15.9,265.0,29.2,0.883,263.4,24.1,67.7
2017-07-13,12.4,28.2,15.9,263.4,24.1,3.182,278.8,22.7,69.5
2017-07-14,1.5,20.9,13.0,56.6,22.0,6.076,193.0,98.2,92.1
2017-07-15,3.2,24.7,13.5,352.4,14.0,0.716,303.2,65.3,73.1
2017-07-16,5.1,25.6,16.0,230.8,16.1,0.441,343.1,1.8,63.2
2017-07-17,7.6,25.8,15.7,183.5,19.9,0.0,178.3,15.0,72.9
2017-07-18,6.6,26.7,15.7,214.6,12.4,0.0,285.7,10.0,74.4
2017-07-19,11.9,29.1,16.0,254.2,17.6,0.352,268.5,13.7,63.9
2017-07-20,14.6,29.5,15.9,254.7,16.3,1.875,312.0,14.1,63.8
2017-07-21,8.6,28.9,15.9,260.1,19.7,0.528,290.4,17.4,61.7
2017-07-22,14.1,28.8,15.5,245.4,11.0,0.449,290.6,20.3,59.4
2017-07-23,15.4,24.2,14.4,135.5,15.7,22.112,158.8,67.3,80.9
2017-07-24,2.2,21.0,14.4,54.2,32.7,27.923,211.6,81.4,83.9
2017-07-25,3.7,20.1,15.7,50.9,17.7,0.355,195.1,91.9,78.5
2017-07-26,4.1,22.2,15.8,115.2,19.8,1.499,325.1,36.4,63.7
2017-07-27,8.6,22.7,15.7,232.5,15.8,0.704,185.9,45.0,78.3
2017-07-28,11.4,25.3,15.0,89.0,13.7,0.176,254.0,31.2,77.5
2017-07-29,3.4,23.3,15.9,38.4,32.3,0.0,166.9,44.4,57.5
2017-07-30,4.8,23.7,16.0,41.2,21.2,0.0,339.2,1.8,51.7
2017-07-31,9.4,25.6,16.0,264.2,18.5,0.793,329.1,2.7,54.3
2017-08-01,13.4,27.3,15.9,253.2,29.4,6.437,322.4,1.6,59.5
2017-08-02,19.1,24.8,15.1,337.8,15.2,19.726,204.3,15.2,77.3
2017-08-03,9.8,25.2,15.7,224.4,17.7,0.179,300.8,9.4,72.9
2017-08-04,5.4,25.2,15.5,166.5,24.4,23.132,289.8,27.4,76.4
2017-08-05,4.5,24.2,15.4,245.8,24.9,7.939,208.2,62.8,73.0
2017-08-07,6.9,20.5,14.2,9.2,16.5,10.479,109.1,64.6,80.5
2017-08-08,5.6,22.8,15.5,345.0,13.5,0.352,168.7,51.4,72.3
2017-08-09,10.3,24.6,16.0,243.9,16.7,0.882,321.5,4.2,57.1
2017-08-10,12.2,24.4,15.9,217.1,17.7,0.0,310.0,9.6,63.9
2017-08-11,6.0,24.0,16.0,193.9,18.2,0.009,250.3,22.4,63.8
2017-08-12,5.9,22.6,15.2,199.4,13.0,2.341,116.2,67.2,81.9
2017-08-13,7.3,25.6,16.0,274.2,18.2,0.0,277.3,25.2,65.5
2017-08-14,8.6,24.8,16.0,142.9,15.9,0.352,151.4,14.4,67.6
2017-08-15,12.7,22.6,13.3,215.3,14.4,5.08,100.6,70.9,88.7
2017-08-16,8.8,26.1,14.7,289.3,12.0,0.352,277.1,24.3,67.5
2017-08-17,8.4,25.1,15.8,73.6,17.8,1.323,291.8,23.1,62.4
2017-08-18,9.5,25.0,14.7,226.6,19.3,14.911,172.5,64.4,88.4
2017-08-19,7.7,26.9,15.9,258.0,16.1,0.545,251.7,17.5,70.2
2017-08-20,8.5,25.8,16.0,283.8,15.4,0.0,299.2,6.7,59.0
2017-08-21,16.0,26.1,15.7,234.5,18.4,0.352,270.8,8.2,65.7
2017-08-22,16.5,27.3,15.0,232.8,38.1,0.029,251.8,22.5,76.6
2017-08-23,4.7,25.5,15.7,269.4,24.4,6.926,211.5,32.6,62.7
2017-08-24,7.2,24.1,15.9,316.8,16.1,0.882,291.3,7.0,49.5
2017-08-26,5.4,22.8,15.8,36.2,14.5,0.617,286.0,1.1,49.1
2017-08-27,8.1,22.4,16.0,57.6,17.7,0.0,242.2,7.3,55.4
2017-08-28,6.5,21.5,15.9,61.6,20.2,0.0,280.6,11.7,61.7
2017-08-29,2.4,19.2,15.8,46.3,27.0,4.004,72.5,43.0,78.8
2017-08-30,6.0,21.4,15.8,339.6,20.4,1.154,281.3,35.7,65.0
2017-08-31,11.4,23.1,16.0,275.2,16.5,1.859,267.7,15.2,62.2
2018-06-01,7.3,21.6,11.3,36.9,12.6,0.282,194.0,65.9,86.8
2018-06-02,6.2,25.1,15.8,31.0,22.3,0.35,240.5,35.4,74.0
2018-06-03,0.4,17.0,15.6,96.2,24.1,2.929,151.5,92.7,75.0
2018-06-04,0.6,16.8,15.4,48.5,16.7,3.13,370.3,71.6,76.6
2018-06-06,2.6,18.1,15.9,73.6,11.3,0.0,227.5,89.1,63.7
2018-06-07,3.5,18.0,15.9,159.3,25.9,0.0,290.6,65.7,71.5
2018-06-08,9.9,21.8,16.0,200.6,16.2,0.0,305.3,26.3,69.1
2018-06-09,9.8,23.5,16.0,15.2,10.6,0.0,459.8,9.5,59.4
2018-06-10,5.6,20.2,16.0,28.9,10.2,0.0,79.2,90.3,57.3
2018-06-11,4.3,17.9,16.0,90.0,15.6,0.251,284.9,31.0,63.4
2018-06-12,4.0,18.6,16.0,182.9,27.7,0.0,327.1,0.6,61.5
2018-06-13,9.3,20.9,15.9,210.0,14.8,0.057,102.6,78.4,79.5
2018-06-14,4.1,24.8,16.0,289.2,29.5,0.0,325.8,16.2,50.7
2018-06-15,1.8,21.6,15.9,346.1,14.3,0.0,242.8,42.8,53.1
2018-06-16,8.3,23.4,16.0,306.0,10.3,0.0,344.9,0.4,52.2
2018-06-17,11.0,25.1,16.0,214.4,11.6,0.0,391.0,0.7,51.5
2018-06-18,17.1,26.3,15.4,210.3,24.1,2.134,273.5,20.5,70.1
2018-06-19,4.9,27.4,15.9,335.4,22.3,0.328,325.0,28.2,60.4
2018-06-20,5.0,24.2,16.0,57.9,8.8,0.0,269.5,32.9,56.2
2018-06-21,7.0,24.0,15.0,49.3,13.0,5.541,284.3,55.2,69.1
2018-06-22,4.1,21.2,15.9,85.1,14.9,0.0,197.3,49.2,75.3
2018-06-23,1.4,18.8,15.9,63.0,18.2,0.603,76.8,100.0,79.4
2018-06-24,9.0,23.6,14.9,212.5,10.5,0.003,221.7,73.1,76.6
2018-06-25,2.7,24.3,16.0,348.9,18.2,0.464,305.6,27.2,55.6
2018-06-26,2.9,21.8,16.0,112.8,24.1,0.0,315.5,5.1,61.6
2018-06-27,1.1,21.1,15.9,178.5,31.7,0.032,84.9,75.0,74.7
2018-06-28,9.5,24.0,15.2,204.5,13.8,5.658,182.3,75.4,85.3
2018-06-29,5.0,27.7,16.0,318.6,18.4,0.704,321.8,3.6,57.8
2018-06-30,10.7,28.7,15.9,270.3,12.0,0.0,317.6,0.7,50.6
2018-07-01,20.5,29.8,15.9,244.0,12.6,0.0,271.1,0.5,60.4
2018-07-02,24.2,29.2,15.7,154.8,22.3,0.261,310.8,0.4,63.9
2018-07-03,16.1,27.1,15.0,113.8,14.8,0.172,162.5,12.9,81.3
2018-07-04,17.1,26.8,15.6,77.4,9.5,0.0,198.5,17.0,78.4
2018-07-05,4.6,27.4,16.0,204.9,25.9,0.0,255.1,31.4,77.9
2018-07-06,3.1,25.6,15.4,264.0,22.3,3.118,98.4,58.9,76.8
2018-07-07,0.6,21.6,16.0,53.5,25.9,0.0,331.3,0.3,50.7
2018-07-08,3.2,22.9,16.0,160.5,18.4,0.0,325.2,0.3,54.2
2018-07-09,6.1,24.8,15.8,224.7,14.1,0.0,319.2,0.2,55.8
2018-07-10,8.6,27.4,15.8,257.6,16.9,0.0,314.8,0.4,55.3
2018-07-11,8.7,26.5,16.0,49.4,20.5,0.0,258.5,52.6,63.5
2018-07-12,6.5,24.7,15.9,36.8,20.5,0.98,227.8,45.4,60.6
2018-07-13,8.7,24.6,15.9,181.7,10.5,0.0,292.7,1.8,63.3
2018-07-14,8.8,26.5,15.8,231.5,13.1,0.0,270.1,17.2,57.8
2018-07-15,6.3,24.4,15.3,245.2,10.6,4.771,152.4,47.5,80.9
2018-07-16,15.5,27.7,15.9,196.8,31.7,0.232,282.0,4.1,72.5
2018-07-17,9.3,25.7,14.9,224.0,33.5,3.623,154.0,47.8,82.4
2018-07-18,3.4,25.1,15.9,346.7,28.5,0.0,292.0,32.0,56.1
2018-07-19,3.6,23.5,16.0,58.4,16.9,0.0,316.8,3.6,46.1
2018-07-20,5.4,23.8,15.9,157.3,18.4,0.0,299.5,25.8,61.5
2018-07-21,1.7,22.1,14.9,80.5,28.2,7.768,222.3,62.0,65.3
2018-07-22,3.4,23.8,11.4,129.7,38.5,29.219,290.0,98.4,88.3
2018-07-23,5.9,24.9,12.3,151.1,28.0,4.609,335.8,97.1,88.6
2018-07-24,4.8,25.9,14.5,150.2,27.7,0.308,309.1,94.5,82.9
2018-07-25,3.0,24.4,13.0,157.5,27.1,17.12,124.3,99.3,90.5
2018-07-26,5.9,25.7,15.1,254.5,10.7,2.026,161.7,63.8,77.1
2018-07-27,13.2,25.7,13.6,195.7,20.7,8.907,288.8,52.5,75.6
2018-07-28,10.1,25.3,12.9,294.5,14.0,0.0,277.2,44.8,74.8
2018-07-29,4.3,25.0,16.0,318.4,11.2,0.0,257.5,42.5,57.3
2018-07-30,6.3,23.6,15.7,87.6,11.7,5.798,116.7,34.2,66.5
2018-07-31,4.5,23.6,15.6,124.3,18.4,0.0,232.4,40.4,71.5
2018-08-01,6.3,26.4,14.9,178.5,27.0,2.26,182.0,82.5,79.7
2018-08-02,4.5,27.6,16.0,238.8,15.2,3.401,199.1,49.8,71.9
2018-08-03,6.4,26.3,15.7,204.3,10.8,5.502,165.3,55.2,82.5
2018-08-04,2.5,26.8,15.3,262.6,13.0,13.343,167.2,65.5,78.3
2018-08-05,9.9,29.0,16.0,294.6,11.2,0.0,285.3,7.2,64.7
2018-08-06,19.3,29.4,15.7,253.6,16.6,0.0,231.4,4.1,68.6
2018-08-07,12.4,28.0,15.0,204.5,22.3,1.469,230.8,36.3,76.7
2018-08-08,9.7,28.0,16.0,206.4,16.6,0.469,263.2,21.0,73.9
2018-08-09,7.0,28.5,15.8,317.3,22.3,2.258,262.2,30.0,65.2
2018-08-10,13.9,27.4,15.8,304.3,11.2,0.0,208.8,34.5,59.4
2018-08-11,7.2,24.0,14.2,50.2,9.1,47.454,77.5,85.6,87.3
2018-08-12,4.4,25.8,15.8,43.5,16.6,1.64,219.5,64.2,81.3
2018-08-13,4.3,23.7,15.1,52.8,27.7,13.784,52.5,94.5,89.7
2018-08-14,4.3,24.0,14.6,232.2,18.4,10.612,180.8,48.5,85.4
2018-08-15,10.9,27.0,15.6,280.6,18.4,1.408,268.1,33.2,68.2
2018-08-16,21.0,28.7,15.9,291.0,13.3,0.232,238.8,8.8,65.2
2018-08-17,17.9,28.1,15.8,208.7,25.9,0.69,190.1,12.2,73.7
2018-08-18,5.6,25.9,14.8,277.8,24.1,8.344,175.8,65.8,82.2
2018-08-19,1.3,22.5,15.9,48.6,29.5,0.293,52.4,99.5,80.8
2018-08-20,2.4,22.5,15.9,55.4,27.7,0.0,73.0,96.2,77.3
2018-08-21,-0.8,23.1,16.0,116.3,17.9,0.01,210.2,61.6,77.3
2018-08-22,4.6,25.5,15.8,255.4,22.3,12.938,276.0,75.0,74.8
2018-08-23,6.1,24.0,15.9,319.8,24.1,0.928,415.0,31.3,56.2
2018-08-24,10.4,24.7,16.0,269.2,11.5,0.936,455.2,0.2,55.3
2018-08-25,5.7,24.2,16.0,164.2,14.8,0.0,395.3,0.9,60.0
2018-08-26,7.6,25.2,16.0,219.5,12.8,0.0,211.7,36.1,67.9
2018-08-27,17.9,27.7,15.7,261.8,9.5,0.0,206.8,6.8,70.3
2018-08-28,21.5,30.1,14.7,253.6,24.1,0.232,242.7,2.9,67.6
2018-08-29,17.2,30.6,15.9,252.4,24.1,0.696,230.1,2.2,65.1
2018-08-30,6.1,29.7,16.0,327.1,24.1,0.232,225.7,7.5,62.6
2018-08-31,2.5,24.2,15.9,69.4,24.1,0.496,54.0,92.0,73.1
2019-06-01,11.1,21.4,15.9,36.7,19.7,0.0,259.5,11.6,64.1
2019-06-02,9.6,21.8,15.4,250.2,14.8,9.925,257.1,27.8,72.5
2019-06-03,2.5,18.9,16.0,270.0,21.9,0.23,309.1,25.0,47.1
2019-06-04,2.2,18.1,16.0,252.5,19.9,0.0,334.3,2.6,46.2
2019-06-05,12.4,22.1,15.9,242.0,15.0,0.469,216.1,42.3,65.2
2019-06-06,4.7,24.5,15.2,259.5,18.1,3.56,219.7,62.2,70.3
2019-06-07,8.0,22.1,16.0,60.7,21.5,0.929,239.1,9.8,69.2
2019-06-08,4.4,21.4,15.4,61.1,26.9,0.46,313.6,1.0,59.9
2019-06-09,2.1,20.6,16.0,61.3,23.6,0.469,338.0,1.0,51.5
2019-06-10,1.5,18.2,10.4,42.2,25.7,9.058,71.3,77.9,86.8
2019-06-11,0.0,22.1,14.5,298.2,16.8,5.406,307.2,36.0,64.1
2019-06-12,0.0,20.1,16.0,139.6,20.0,0.0,309.3,2.1,51.9
2019-06-13,-0.1,17.6,14.4,53.4,41.1,15.339,220.1,54.7,77.7
2019-06-14,3.2,19.3,15.8,262.4,28.6,1.173,236.2,49.2,64.1
2019-06-15,5.2,22.3,16.0,248.1,28.8,0.23,308.9,17.7,50.5
2019-06-16,10.1,23.3,16.0,248.4,25.1,0.528,157.1,54.4,69.4
2019-06-17,6.3,22.4,15.9,296.3,12.6,0.23,109.5,71.1,80.6
2019-06-18,8.4,20.9,10.5,47.3,14.6,29.058,100.4,85.4,92.9
2019-06-19,2.6,19.9,11.4,74.7,14.5,2.247,104.8,99.8,92.6
2019-06-20,5.4,21.1,5.4,80.9,11.7,14.951,258.6,81.7,94.1
2019-06-21,1.9,22.1,14.9,329.0,23.9,16.345,194.9,49.2,72.2
2019-06-22,1.8,23.1,15.9,302.6,14.8,7.275,321.6,14.5,48.0
2019-06-23,2.6,24.7,16.0,273.3,22.3,0.0,335.2,0.5,45.8
2019-06-24,8.6,24.9,16.0,233.6,14.1,0.23,259.2,0.8,56.1
2019-06-25,10.2,24.9,14.9,356.9,14.2,7.557,128.1,50.5,78.5
2019-06-26,4.8,26.9,15.8,269.6,12.8,0.469,328.1,4.8,59.8
2019-06-27,4.0,28.0,16.0,322.4,14.4,0.0,329.7,4.7,51.6
2019-06-28,7.0,27.6,16.0,273.3,21.0,0.46,298.2,5.8,51.3
2019-06-29,9.5,26.6,15.9,255.1,17.9,0.807,256.3,6.2,67.2
2019-06-30,3.0,25.4,16.0,284.6,14.5,0.079,340.5,19.9,60.5
2019-07-01,1.9,24.7,16.0,264.5,14.5,2.318,329.2,6.5,53.2
2019-07-02,6.4,26.0,16.0,252.2,16.0,0.028,212.2,25.0,60.8
2019-07-03,12.6,27.0,15.9,296.0,22.8,2.088,166.3,34.0,66.3
2019-07-04,22.2,26.4,15.1,188.1,14.5,0.937,317.6,2.2,69.6
2019-07-05,10.2,25.2,15.6,151.9,14.6,0.0,294.1,76.2,80.1
2019-07-06,6.9,26.6,15.8,245.7,12.9,3.792,194.9,44.2,79.8
2019-07-07,8.2,25.8,15.9,86.6,20.1,0.0,281.4,26.5,70.0
2019-07-08,10.4,23.3,15.9,0.9,18.0,1.917,166.6,33.0,68.3
2019-07-09,6.1,26.1,16.0,250.9,16.5,0.23,303.0,2.4,63.1
2019-07-10,12.0,27.1,15.9,241.8,14.5,0.69,180.4,20.7,65.7
2019-07-11,6.3,25.1,14.0,192.0,21.8,16.1,157.0,52.6,75.7
2019-07-12,4.5,26.4,15.7,276.9,16.4,0.712,246.7,51.3,70.9
2019-07-13,5.8,26.5,16.0,258.5,17.9,0.0,315.5,2.6,61.1
2019-07-14,5.9,28.4,16.0,271.7,11.7,0.0,299.9,9.5,53.6
2019-07-15,2.5,26.7,15.9,275.4,12.8,1.159,318.1,0.9,50.6
2019-07-16,10.1,27.8,15.9,237.2,16.4,0.23,299.7,0.9,59.2
2019-07-17,13.9,28.8,14.8,250.3,21.6,17.718,187.0,40.5,70.7
2019-07-18,0.5,24.4,15.4,40.7,23.8,4.873,103.6,74.0,89.7
2019-07-19,9.3,27.4,15.8,262.8,25.8,0.46,248.7,57.4,76.8
2019-07-20,11.4,31.5,15.9,258.8,20.1,0.0,285.0,5.3,65.1
2019-07-21,8.8,31.7,16.0,256.7,18.4,0.235,258.2,18.2,63.1
2019-07-22,3.5,27.2,15.0,168.4,13.0,33.054,221.8,25.4,76.3
2019-07-23,0.0,22.6,15.1,29.0,18.2,7.464,76.0,84.6,85.0
2019-07-24,4.1,25.0,15.8,42.3,17.4,0.496,301.2,55.1,67.4
2019-07-25,6.9,26.2,15.8,252.5,16.2,0.69,295.0,13.7,57.1
2019-07-26,8.7,26.5,16.0,247.7,14.3,1.628,294.3,4.0,57.7
2019-07-27,8.9,26.3,15.8,192.7,16.2,0.0,268.9,10.4,63.1
2019-07-28,10.0,27.9,16.0,253.3,17.9,0.23,292.9,18.6,62.1
2019-07-29,13.3,28.4,15.8,246.2,14.7,0.248,261.1,11.0,61.8
2019-07-30,17.0,28.9,15.8,233.1,19.6,2.587,222.7,3.8,65.6
2019-07-31,10.6,25.6,15.5,252.9,16.4,5.851,138.1,14.5,75.1
2019-08-01,3.7,26.7,15.6,339.1,17.7,0.0,264.8,21.5,61.1
2019-08-02,6.5,26.4,16.0,198.8,16.3,0.46,232.8,20.8,62.6
2019-08-03,5.3,26.2,16.0,205.7,14.4,0.0,297.7,27.1,72.4
2019-08-04,4.5,26.1,15.7,348.1,18.3,0.766,268.0,22.3,69.8
2019-08-05,5.2,25.2,16.0,71.1,18.0,0.0,248.7,4.9,62.7
2019-08-06,9.0,24.8,15.8,112.0,17.9,0.745,133.0,22.5,79.8
2019-08-07,6.2,24.3,14.5,197.4,22.4,4.822,159.5,57.1,85.1
2019-08-08,6.3,24.9,15.8,250.3,22.3,0.736,251.8,47.7,75.0
2019-08-09,4.7,25.4,16.0,267.8,14.6,0.039,235.8,25.9,62.0
2019-08-10,1.7,25.2,16.0,291.6,25.4,0.0,285.6,14.0,48.1
2019-08-11,2.0,24.4,16.0,267.1,20.1,0.0,279.6,16.5,49.7
2019-08-12,5.5,26.1,16.0,249.3,18.0,0.23,286.4,5.3,54.9
2019-08-13,11.5,24.9,15.8,235.0,15.9,0.323,88.9,53.7,77.1
2019-08-14,12.5,24.5,13.2,68.2,16.0,1.397,123.2,56.4,84.8
2019-08-15,8.4,24.4,15.7,93.3,17.8,0.0,262.3,34.9,75.4
2019-08-17,2.6,26.2,15.8,84.4,14.6,0.0,237.4,50.5,80.3
2019-08-18,5.1,27.1,15.3,256.4,18.2,1.916,308.6,43.6,79.7
2019-08-19,7.2,26.9,15.7,231.8,16.2,0.0,284.9,16.2,74.5
2019-08-20,5.9,27.5,15.9,187.5,19.7,0.0,267.6,0.9,66.1
2019-08-21,9.6,26.9,14.7,240.8,25.1,2.373,187.2,34.9,78.0
2019-08-22,5.2,27.5,15.3,252.1,22.4,3.923,242.7,17.7,72.6
2019-08-23,2.6,22.7,15.9,25.7,20.0,0.703,107.7,33.2,73.2
2019-08-24,1.3,22.8,16.0,46.2,23.7,0.0,254.1,28.2,55.7
2019-08-25,1.4,22.2,16.0,49.6,28.8,0.0,266.3,45.8,64.5
2019-08-26,2.4,20.6,16.0,46.5,25.2,0.0,266.3,45.9,67.1
2019-08-27,3.7,21.1,15.8,108.3,14.4,0.0,191.6,4.0,69.5
2019-08-28,2.6,22.3,15.3,50.4,18.2,0.58,106.0,70.1,85.2
2019-08-29,1.1,24.6,15.9,311.4,11.4,0.0,268.9,17.0,58.6
2019-08-30,7.3,25.4,16.0,252.5,18.3,0.46,255.1,6.1,57.9
2019-08-31,3.4,25.4,16.0,35.5,20.2,0.0,245.6,5.2,50.9
2020-07-18,7.6,28.3,16.0,267.3,11.1,0.0,321.4,4.4,64.0
2020-07-19,12.0,29.0,16.0,223.2,20.2,0.0,292.8,0.9,66.0
2020-07-20,9.5,30.4,15.8,260.6,20.0,0.0,287.1,13.6,62.1
2020-07-21,7.4,29.4,16.0,200.9,12.9,0.0,305.4,6.2,55.6
2020-07-22,12.5,27.7,15.5,235.4,26.9,12.401,263.0,32.2,75.8
2020-07-23,5.5,26.6,16.0,243.5,16.3,0.013,221.8,45.3,79.2
2020-07-24,4.0,25.0,16.0,47.0,23.5,0.339,80.0,52.0,83.0
2020-07-25,8.0,27.5,15.8,238.7,16.3,0.0,296.2,10.0,73.2
2020-07-26,8.0,29.5,15.9,253.4,23.2,0.0,300.8,10.5,61.8
2020-07-27,10.7,30.2,16.0,256.4,22.1,0.0,315.0,2.3,54.5
2020-07-28,8.7,29.8,16.0,256.3,25.2,0.0,230.9,32.6,62.6
2020-07-29,8.4,29.0,16.0,226.7,14.6,0.469,299.1,14.3,62.7
2020-07-30,8.4,29.2,16.0,250.8,15.9,0.0,242.3,3.3,55.3
2020-07-31,5.3,24.6,14.8,46.3,15.9,7.622,106.6,54.5,80.3
2020-08-01,7.5,27.1,16.0,205.5,16.6,0.0,305.3,2.2,67.6
2020-08-02,8.6,28.1,16.0,187.1,23.4,0.0,211.9,51.5,75.4
2020-08-03,7.2,28.4,16.0,253.0,20.0,2.882,286.0,12.9,62.3
2020-08-04,9.2,25.1,14.6,200.2,43.9,3.432,79.1,61.5,79.9
2020-08-06,7.1,25.5,16.0,128.3,14.4,0.0,197.9,23.4,62.0
2020-08-07,8.1,24.1,15.7,57.8,20.2,5.389,110.3,41.1,74.3
2020-08-08,4.0,25.1,15.9,96.2,14.4,0.0,176.5,49.7,77.3
2020-08-09,8.4,26.4,15.9,211.5,18.6,0.0,281.8,29.3,75.3
2020-08-10,14.7,28.5,15.7,222.6,15.9,0.0,291.2,10.4,71.2
2020-08-11,13.5,28.0,15.9,215.7,16.2,0.157,274.8,12.4,76.0
2020-08-12,13.0,27.7,15.1,237.2,13.3,26.263,197.5,34.1,78.1
2020-08-13,6.5,25.5,15.4,49.3,17.5,0.316,77.0,38.4,81.5
2020-08-14,6.7,27.2,15.9,47.2,25.2,0.0,235.8,24.6,65.8
2020-08-15,5.3,25.7,16.0,47.0,25.4,0.0,221.2,17.8,58.2
2020-08-16,2.7,21.4,15.8,34.2,25.5,0.308,42.6,93.6,81.6
2020-08-17,5.4,23.0,15.5,194.3,18.5,2.16,239.3,48.8,72.2
2020-08-18,3.7,24.2,15.8,247.2,14.3,5.956,268.7,42.5,66.9
2020-08-19,6.3,23.3,15.5,38.6,19.9,3.259,114.5,41.7,74.0
2020-08-20,0.1,24.0,16.0,256.6,14.1,0.0,289.4,0.6,56.3
2020-08-21,7.4,25.3,16.0,245.6,18.2,0.0,255.0,13.5,66.9
2020-08-22,9.1,26.7,16.0,249.1,14.5,0.23,236.2,7.4,70.8
2020-08-23,7.1,26.4,16.0,229.1,14.6,0.0,217.8,2.0,75.1
2020-08-24,6.1,27.8,16.0,242.2,14.7,0.0,243.8,6.5,70.1
2020-08-25,7.8,27.6,16.0,260.9,25.3,1.507,231.0,17.8,64.0
2020-08-26,0.4,24.2,16.0,301.5,11.6,0.0,257.3,4.1,49.8
2020-08-27,8.6,26.2,16.0,257.2,32.8,3.706,233.9,42.5,64.2
