Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/1/14,AQS,360470118,3,12.1,ug/m3 LC,51,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/2/14,AQS,360470118,3,9.2,ug/m3 LC,38,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/3/14,AQS,360470118,3,9.7,ug/m3 LC,40,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/4/14,AQS,360470118,3,10.9,ug/m3 LC,45,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/5/14,AQS,360470118,3,14.7,ug/m3 LC,56,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/6/14,AQS,360470118,3,6.8,ug/m3 LC,28,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/7/14,AQS,360470118,3,9.8,ug/m3 LC,41,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/8/14,AQS,360470118,3,11.6,ug/m3 LC,48,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/9/14,AQS,360470118,3,15.3,ug/m3 LC,58,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/10/14,AQS,360470118,3,23.2,ug/m3 LC,74,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/11/14,AQS,360470118,3,7.1,ug/m3 LC,30,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/12/14,AQS,360470118,3,8.4,ug/m3 LC,35,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/13/14,AQS,360470118,3,12.7,ug/m3 LC,52,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/14/14,AQS,360470118,3,10.6,ug/m3 LC,44,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/15/14,AQS,360470118,3,14.3,ug/m3 LC,56,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/16/14,AQS,360470118,3,10.3,ug/m3 LC,43,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/17/14,AQS,360470118,3,13.3,ug/m3 LC,54,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/18/14,AQS,360470118,3,12.3,ug/m3 LC,51,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/19/14,AQS,360470118,3,10.1,ug/m3 LC,42,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/20/14,AQS,360470118,3,9.5,ug/m3 LC,40,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/21/14,AQS,360470118,3,6.3,ug/m3 LC,26,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/22/14,AQS,360470118,3,6.7,ug/m3 LC,28,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/23/14,AQS,360470118,3,10.8,ug/m3 LC,45,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/24/14,AQS,360470118,3,7.6,ug/m3 LC,32,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/25/14,AQS,360470118,3,8,ug/m3 LC,33,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/26/14,AQS,360470118,3,7,ug/m3 LC,29,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/27/14,AQS,360470118,3,10.1,ug/m3 LC,42,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/28/14,AQS,360470118,3,8.1,ug/m3 LC,34,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/29/14,AQS,360470118,3,10.2,ug/m3 LC,43,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/30/14,AQS,360470118,3,11.7,ug/m3 LC,49,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
1/31/14,AQS,360470118,3,14.6,ug/m3 LC,56,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
2/1/14,AQS,360470118,3,16.6,ug/m3 LC,60,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
2/2/14,AQS,360470118,3,15.5,ug/m3 LC,58,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
2/3/14,AQS,360470118,3,11.4,ug/m3 LC,48,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
2/4/14,AQS,360470118,3,12.1,ug/m3 LC,51,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
2/5/14,AQS,360470118,3,9.3,ug/m3 LC,39,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
2/6/14,AQS,360470118,3,9.8,ug/m3 LC,41,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
2/7/14,AQS,360470118,3,12,ug/m3 LC,50,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
2/8/14,AQS,360470118,3,7.9,ug/m3 LC,33,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
2/9/14,AQS,360470118,3,10.3,ug/m3 LC,43,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
2/10/14,AQS,360470118,3,13.8,ug/m3 LC,55,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
2/11/14,AQS,360470118,3,9.6,ug/m3 LC,40,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
2/12/14,AQS,360470118,3,8.3,ug/m3 LC,35,PS 274,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,047,Kings,40.69454,-73.92769
